Fips,County,Topic,Year,Count,Crude Rate,State Count,State Crude Rate
55037,Florence,Emergency Department Visits,2017,1,2.3,20348,35.12
55037,Florence,Emergency Department Visits,2018,0,0,19635,33.8
55037,Florence,Emergency Department Visits,2019,0,0,18986,32.6
55037,Florence,Emergency Department Visits,2020,0,0,12504,21.21
55037,Florence,Emergency Department Visits,2021,0,0,14703,25.01
55037,Florence,Emergency Department Visits,2022,1,2.12,15224,25.84
55037,Florence,Emergency Department Visits,2023,2,4.27,16690,28.24
55039,Fond du Lac,Emergency Department Visits,2002,289,29.54,25844,47.45
55039,Fond du Lac,Emergency Department Visits,2003,264,26.94,27025,49.34
55039,Fond du Lac,Emergency Department Visits,2004,194,19.74,24992,45.35
55039,Fond du Lac,Emergency Department Visits,2005,240,24.38,25532,46.07
55039,Fond du Lac,Emergency Department Visits,2006,232,23.46,23791,42.7
55039,Fond du Lac,Emergency Department Visits,2007,293,29.48,24155,43.12
55039,Fond du Lac,Emergency Department Visits,2008,284,28.44,24359,43.28
55039,Fond du Lac,Emergency Department Visits,2009,289,28.88,25168,44.51
55039,Fond du Lac,Emergency Department Visits,2010,257,25.28,22228,39.07
55039,Fond du Lac,Emergency Department Visits,2011,219,21.51,19549,34.24
55039,Fond du Lac,Emergency Department Visits,2012,182,17.9,20315,35.49
55039,Fond du Lac,Emergency Department Visits,2013,225,22.14,18640,32.46
55039,Fond du Lac,Emergency Department Visits,2014,214,21.03,21382,37.14
55039,Fond du Lac,Emergency Department Visits,2015,220,21.59,23843,41.4
55039,Fond du Lac,Emergency Department Visits,2016,199,19.47,20621,35.71
55039,Fond du Lac,Emergency Department Visits,2017,216,21.11,20348,35.12
55039,Fond du Lac,Emergency Department Visits,2018,258,25.1,19635,33.8
55039,Fond du Lac,Emergency Department Visits,2019,245,23.77,18986,32.6
55039,Fond du Lac,Emergency Department Visits,2020,153,14.69,12504,21.21
55039,Fond du Lac,Emergency Department Visits,2021,177,17,14703,25.01
55039,Fond du Lac,Emergency Department Visits,2022,150,14.45,15224,25.84
55039,Fond du Lac,Emergency Department Visits,2023,179,17.22,16690,28.24
55041,Forest,Emergency Department Visits,2002,25,25.31,25844,47.45
55041,Forest,Emergency Department Visits,2003,32,32.32,27025,49.34
55041,Forest,Emergency Department Visits,2004,33,33.04,24992,45.35
55041,Forest,Emergency Department Visits,2005,27,27.31,25532,46.07
55041,Forest,Emergency Department Visits,2006,23,23.41,23791,42.7
55041,Forest,Emergency Department Visits,2007,15,15.38,24155,43.12
55041,Forest,Emergency Department Visits,2008,32,32.81,24359,43.28
55041,Forest,Emergency Department Visits,2009,34,35.4,25168,44.51
55041,Forest,Emergency Department Visits,2010,31,33.36,22228,39.07
55041,Forest,Emergency Department Visits,2011,28,30.23,19549,34.24
55041,Forest,Emergency Department Visits,2012,29,31.58,20315,35.49
55041,Forest,Emergency Department Visits,2013,20,21.91,18640,32.46
55041,Forest,Emergency Department Visits,2014,21,23.01,21382,37.14
55041,Forest,Emergency Department Visits,2015,18,20,23843,41.4
55041,Forest,Emergency Department Visits,2016,23,25.44,20621,35.71
55041,Forest,Emergency Department Visits,2017,16,17.82,20348,35.12
55041,Forest,Emergency Department Visits,2018,13,14.44,19635,33.8
55041,Forest,Emergency Department Visits,2019,23,25.46,18986,32.6
55041,Forest,Emergency Department Visits,2020,10,10.91,12504,21.21
55041,Forest,Emergency Department Visits,2021,11,11.88,14703,25.01
55041,Forest,Emergency Department Visits,2022,21,22.5,15224,25.84
55041,Forest,Emergency Department Visits,2023,12,12.87,16690,28.24
55043,Grant,Emergency Department Visits,2002,133,27.03,25844,47.45
55043,Grant,Emergency Department Visits,2003,117,23.77,27025,49.34
55043,Grant,Emergency Department Visits,2004,140,28.44,24992,45.35
55043,Grant,Emergency Department Visits,2005,125,25.45,25532,46.07
55043,Grant,Emergency Department Visits,2006,95,19.52,23791,42.7
55043,Grant,Emergency Department Visits,2007,109,22.25,24155,43.12
55043,Grant,Emergency Department Visits,2008,134,27.29,24359,43.28
55043,Grant,Emergency Department Visits,2009,132,26.96,25168,44.51
55043,Grant,Emergency Department Visits,2010,120,23.44,22228,39.07
55043,Grant,Emergency Department Visits,2011,142,27.72,19549,34.24
55043,Grant,Emergency Department Visits,2012,142,27.85,20315,35.49
55043,Grant,Emergency Department Visits,2013,146,28.56,18640,32.46
55043,Grant,Emergency Department Visits,2014,147,28.36,21382,37.14
55043,Grant,Emergency Department Visits,2015,196,37.65,23843,41.4
55043,Grant,Emergency Department Visits,2016,165,31.7,20621,35.71
55043,Grant,Emergency Department Visits,2017,125,24.14,20348,35.12
55043,Grant,Emergency Department Visits,2018,120,23.3,19635,33.8
55043,Grant,Emergency Department Visits,2019,111,21.55,18986,32.6
55043,Grant,Emergency Department Visits,2020,76,14.62,12504,21.21
55043,Grant,Emergency Department Visits,2021,107,20.86,14703,25.01
55043,Grant,Emergency Department Visits,2022,98,19.1,15224,25.84
55043,Grant,Emergency Department Visits,2023,92,17.9,16690,28.24
55045,Green,Emergency Department Visits,2002,125,36.73,25844,47.45
55045,Green,Emergency Department Visits,2003,123,36.11,27025,49.34
55045,Green,Emergency Department Visits,2004,108,31.31,24992,45.35
55045,Green,Emergency Department Visits,2005,102,29.3,25532,46.07
55045,Green,Emergency Department Visits,2006,93,26.25,23791,42.7
55045,Green,Emergency Department Visits,2007,130,36.36,24155,43.12
55045,Green,Emergency Department Visits,2008,93,25.8,24359,43.28
55045,Green,Emergency Department Visits,2009,103,28.52,25168,44.51
55045,Green,Emergency Department Visits,2010,97,26.32,22228,39.07
55045,Green,Emergency Department Visits,2011,98,26.51,19549,34.24
55045,Green,Emergency Department Visits,2012,101,27.39,20315,35.49
55045,Green,Emergency Department Visits,2013,90,24.27,18640,32.46
55045,Green,Emergency Department Visits,2014,103,27.79,21382,37.14
55045,Green,Emergency Department Visits,2015,108,29.25,23843,41.4
55045,Green,Emergency Department Visits,2016,100,27.19,20621,35.71
55045,Green,Emergency Department Visits,2017,93,25.24,20348,35.12
55045,Green,Emergency Department Visits,2018,70,18.99,19635,33.8
55045,Green,Emergency Department Visits,2019,104,28.22,18986,32.6
55045,Green,Emergency Department Visits,2020,49,13.23,12504,21.21
55045,Green,Emergency Department Visits,2021,60,16.19,14703,25.01
55045,Green,Emergency Department Visits,2022,60,16.27,15224,25.84
55045,Green,Emergency Department Visits,2023,79,21.38,16690,28.24
55047,Green Lake,Emergency Department Visits,2002,67,35.03,25844,47.45
55047,Green Lake,Emergency Department Visits,2003,74,38.91,27025,49.34
55047,Green Lake,Emergency Department Visits,2004,79,41.72,24992,45.35
55047,Green Lake,Emergency Department Visits,2005,81,43.04,25532,46.07
55047,Green Lake,Emergency Department Visits,2006,58,30.93,23791,42.7
55047,Green Lake,Emergency Department Visits,2007,75,40.23,24155,43.12
55047,Green Lake,Emergency Department Visits,2008,75,40.45,24359,43.28
55047,Green Lake,Emergency Department Visits,2009,51,27.61,25168,44.51
55047,Green Lake,Emergency Department Visits,2010,94,49.39,22228,39.07
55047,Green Lake,Emergency Department Visits,2011,69,36.13,19549,34.24
55047,Green Lake,Emergency Department Visits,2012,51,26.74,20315,35.49
55047,Green Lake,Emergency Department Visits,2013,41,21.62,18640,32.46
55047,Green Lake,Emergency Department Visits,2014,43,22.83,21382,37.14
55047,Green Lake,Emergency Department Visits,2015,53,28.34,23843,41.4
55047,Green Lake,Emergency Department Visits,2016,35,18.8,20621,35.71
55047,Green Lake,Emergency Department Visits,2017,42,22.42,20348,35.12
55047,Green Lake,Emergency Department Visits,2018,42,22.26,19635,33.8
55047,Green Lake,Emergency Department Visits,2019,44,23.27,18986,32.6
55047,Green Lake,Emergency Department Visits,2020,25,13.15,12504,21.21
55047,Green Lake,Emergency Department Visits,2021,34,17.66,14703,25.01
55047,Green Lake,Emergency Department Visits,2022,33,17.18,15224,25.84
55047,Green Lake,Emergency Department Visits,2023,38,19.64,16690,28.24
55049,Iowa,Emergency Department Visits,2002,70,30.43,25844,47.45
55049,Iowa,Emergency Department Visits,2003,83,35.88,27025,49.34
55049,Iowa,Emergency Department Visits,2004,90,38.86,24992,45.35
55049,Iowa,Emergency Department Visits,2005,86,36.82,25532,46.07
55049,Iowa,Emergency Department Visits,2006,66,28.06,23791,42.7
55049,Iowa,Emergency Department Visits,2007,61,25.89,24155,43.12
55049,Iowa,Emergency Department Visits,2008,54,22.85,24359,43.28
55049,Iowa,Emergency Department Visits,2009,39,16.6,25168,44.51
55049,Iowa,Emergency Department Visits,2010,46,19.44,22228,39.07
55049,Iowa,Emergency Department Visits,2011,41,17.24,19549,34.24
55049,Iowa,Emergency Department Visits,2012,46,19.36,20315,35.49
55049,Iowa,Emergency Department Visits,2013,46,19.38,18640,32.46
55049,Iowa,Emergency Department Visits,2014,65,27.28,21382,37.14
55049,Iowa,Emergency Department Visits,2015,53,22.48,23843,41.4
55049,Iowa,Emergency Department Visits,2016,44,18.75,20621,35.71
55049,Iowa,Emergency Department Visits,2017,45,18.99,20348,35.12
55049,Iowa,Emergency Department Visits,2018,31,13.08,19635,33.8
55049,Iowa,Emergency Department Visits,2019,37,15.65,18986,32.6
55049,Iowa,Emergency Department Visits,2020,41,17.29,12504,21.21
55049,Iowa,Emergency Department Visits,2021,34,14.28,14703,25.01
55049,Iowa,Emergency Department Visits,2022,28,11.69,15224,25.84
55049,Iowa,Emergency Department Visits,2023,41,17.11,16690,28.24
55051,Iron,Emergency Department Visits,2002,12,17.8,25844,47.45
55051,Iron,Emergency Department Visits,2003,13,19.55,27025,49.34
55051,Iron,Emergency Department Visits,2004,13,19.79,24992,45.35
55051,Iron,Emergency Department Visits,2005,7,10.81,25532,46.07
55051,Iron,Emergency Department Visits,2006,-5,-5,23791,42.7
55051,Iron,Emergency Department Visits,2007,-5,-5,24155,43.12
55051,Iron,Emergency Department Visits,2008,-5,-5,24359,43.28
55051,Iron,Emergency Department Visits,2009,7,11.52,25168,44.51
55051,Iron,Emergency Department Visits,2010,-5,-5,22228,39.07
55051,Iron,Emergency Department Visits,2011,-5,-5,19549,34.24
55051,Iron,Emergency Department Visits,2012,-5,-5,20315,35.49
55051,Iron,Emergency Department Visits,2013,-5,-5,18640,32.46
55051,Iron,Emergency Department Visits,2014,-5,-5,21382,37.14
55051,Iron,Emergency Department Visits,2015,-5,-5,23843,41.4
55051,Iron,Emergency Department Visits,2016,2,3.54,20621,35.71
55051,Iron,Emergency Department Visits,2017,4,7.05,20348,35.12
55051,Iron,Emergency Department Visits,2018,6,10.58,19635,33.8
55051,Iron,Emergency Department Visits,2019,4,7.03,18986,32.6
55051,Iron,Emergency Department Visits,2020,3,4.89,12504,21.21
55051,Iron,Emergency Department Visits,2021,2,3.24,14703,25.01
55051,Iron,Emergency Department Visits,2022,2,3.23,15224,25.84
55051,Iron,Emergency Department Visits,2023,4,6.42,16690,28.24
55053,Jackson,Emergency Department Visits,2002,77,39.93,25844,47.45
55053,Jackson,Emergency Department Visits,2003,155,79.54,27025,49.34
55053,Jackson,Emergency Department Visits,2004,117,60.23,24992,45.35
55053,Jackson,Emergency Department Visits,2005,103,52.53,25532,46.07
55053,Jackson,Emergency Department Visits,2006,88,44.73,23791,42.7
55053,Jackson,Emergency Department Visits,2007,67,33.8,24155,43.12
55053,Jackson,Emergency Department Visits,2008,72,36.21,24359,43.28
55053,Jackson,Emergency Department Visits,2009,78,39.22,25168,44.51
55053,Jackson,Emergency Department Visits,2010,65,31.76,22228,39.07
55053,Jackson,Emergency Department Visits,2011,71,34.58,19549,34.24
55053,Jackson,Emergency Department Visits,2012,68,33.21,20315,35.49
55053,Jackson,Emergency Department Visits,2013,52,25.26,18640,32.46
55053,Jackson,Emergency Department Visits,2014,76,36.8,21382,37.14
55053,Jackson,Emergency Department Visits,2015,50,24.37,23843,41.4
55053,Jackson,Emergency Department Visits,2016,41,20.02,20621,35.71
55053,Jackson,Emergency Department Visits,2017,31,15.12,20348,35.12
55053,Jackson,Emergency Department Visits,2018,31,15.13,19635,33.8
55053,Jackson,Emergency Department Visits,2019,43,20.8,18986,32.6
55053,Jackson,Emergency Department Visits,2020,27,12.8,12504,21.21
55053,Jackson,Emergency Department Visits,2021,54,25.82,14703,25.01
55053,Jackson,Emergency Department Visits,2022,55,26.32,15224,25.84
55053,Jackson,Emergency Department Visits,2023,82,39.32,16690,28.24
55055,Jefferson,Emergency Department Visits,2002,283,36.91,25844,47.45
55055,Jefferson,Emergency Department Visits,2003,318,41.25,27025,49.34
55055,Jefferson,Emergency Department Visits,2004,313,40.14,24992,45.35
55055,Jefferson,Emergency Department Visits,2005,303,38.53,25532,46.07
55055,Jefferson,Emergency Department Visits,2006,249,31.41,23791,42.7
55055,Jefferson,Emergency Department Visits,2007,261,32.62,24155,43.12
55055,Jefferson,Emergency Department Visits,2008,265,32.89,24359,43.28
55055,Jefferson,Emergency Department Visits,2009,262,32.41,25168,44.51
55055,Jefferson,Emergency Department Visits,2010,191,22.82,22228,39.07
55055,Jefferson,Emergency Department Visits,2011,233,27.77,19549,34.24
55055,Jefferson,Emergency Department Visits,2012,257,30.45,20315,35.49
55055,Jefferson,Emergency Department Visits,2013,208,24.58,18640,32.46
55055,Jefferson,Emergency Department Visits,2014,280,33.18,21382,37.14
55055,Jefferson,Emergency Department Visits,2015,266,31.47,23843,41.4
55055,Jefferson,Emergency Department Visits,2016,216,25.56,20621,35.71
55055,Jefferson,Emergency Department Visits,2017,218,25.73,20348,35.12
55055,Jefferson,Emergency Department Visits,2018,219,25.74,19635,33.8
55055,Jefferson,Emergency Department Visits,2019,232,27.35,18986,32.6
55055,Jefferson,Emergency Department Visits,2020,154,17.86,12504,21.21
55055,Jefferson,Emergency Department Visits,2021,186,21.68,14703,25.01
55055,Jefferson,Emergency Department Visits,2022,223,26.01,15224,25.84
55055,Jefferson,Emergency Department Visits,2023,214,24.96,16690,28.24
55057,Juneau,Emergency Department Visits,2002,103,41.34,25844,47.45
55057,Juneau,Emergency Department Visits,2003,116,46.39,27025,49.34
55057,Juneau,Emergency Department Visits,2004,138,54.78,24992,45.35
55057,Juneau,Emergency Department Visits,2005,104,39.39,25532,46.07
55057,Juneau,Emergency Department Visits,2006,110,41.53,23791,42.7
55057,Juneau,Emergency Department Visits,2007,82,30.9,24155,43.12
55057,Juneau,Emergency Department Visits,2008,124,46.63,24359,43.28
55057,Juneau,Emergency Department Visits,2009,131,49.53,25168,44.51
55057,Juneau,Emergency Department Visits,2010,95,35.62,22228,39.07
55057,Juneau,Emergency Department Visits,2011,79,29.6,19549,34.24
55057,Juneau,Emergency Department Visits,2012,83,31.03,20315,35.49
55057,Juneau,Emergency Department Visits,2013,78,29.39,18640,32.46
55057,Juneau,Emergency Department Visits,2014,114,43.19,21382,37.14
55057,Juneau,Emergency Department Visits,2015,125,47.53,23843,41.4
55057,Juneau,Emergency Department Visits,2016,115,43.65,20621,35.71
55057,Juneau,Emergency Department Visits,2017,105,39.66,20348,35.12
55057,Juneau,Emergency Department Visits,2018,97,36.47,19635,33.8
55057,Juneau,Emergency Department Visits,2019,105,39.34,18986,32.6
55057,Juneau,Emergency Department Visits,2020,68,25.4,12504,21.21
55057,Juneau,Emergency Department Visits,2021,74,27.65,14703,25.01
55057,Juneau,Emergency Department Visits,2022,91,33.99,15224,25.84
55057,Juneau,Emergency Department Visits,2023,66,24.82,16690,28.24
55059,Kenosha,Emergency Department Visits,2002,828,53.8,25844,47.45
55059,Kenosha,Emergency Department Visits,2003,860,55.19,27025,49.34
55059,Kenosha,Emergency Department Visits,2004,820,51.96,24992,45.35
55059,Kenosha,Emergency Department Visits,2005,876,54.82,25532,46.07
55059,Kenosha,Emergency Department Visits,2006,883,54.75,23791,42.7
55059,Kenosha,Emergency Department Visits,2007,1087,66.73,24155,43.12
55059,Kenosha,Emergency Department Visits,2008,986,60,24359,43.28
55059,Kenosha,Emergency Department Visits,2009,1130,68.33,25168,44.51
55059,Kenosha,Emergency Department Visits,2010,924,55.47,22228,39.07
55059,Kenosha,Emergency Department Visits,2011,879,52.69,19549,34.24
55059,Kenosha,Emergency Department Visits,2012,864,51.63,20315,35.49
55059,Kenosha,Emergency Department Visits,2013,752,44.89,18640,32.46
55059,Kenosha,Emergency Department Visits,2014,886,52.72,21382,37.14
55059,Kenosha,Emergency Department Visits,2015,1095,65.22,23843,41.4
55059,Kenosha,Emergency Department Visits,2016,848,50.47,20621,35.71
55059,Kenosha,Emergency Department Visits,2017,839,49.79,20348,35.12
55059,Kenosha,Emergency Department Visits,2018,866,51.23,19635,33.8
55059,Kenosha,Emergency Department Visits,2019,890,52.43,18986,32.6
