FIPS,COUNTY,TOPIC,YEAR,COUNT,CRUDERATE,ST_COUNT,ST_CRUDERATE
55039,Fond du Lac,Emergency Department Visits,2012,366,52.21,20725,53.9
55039,Fond du Lac,Emergency Department Visits,2013,292,41.51,20150,52.13
55039,Fond du Lac,Emergency Department Visits,2014,334,47.42,21484,55.3
55039,Fond du Lac,Emergency Department Visits,2015,424,59.96,23367,59.88
55039,Fond du Lac,Emergency Department Visits,2016,415,58.31,26449,67.4
55039,Fond du Lac,Emergency Department Visits,2017,486,67.86,29448,74.49
55039,Fond du Lac,Emergency Department Visits,2018,553,76.62,26936,67.65
55039,Fond du Lac,Emergency Department Visits,2019,496,68.44,26987,67.31
55039,Fond du Lac,Emergency Department Visits,2020,310,42.46,17203,42.44
55039,Fond du Lac,Emergency Department Visits,2021,312,42.56,17867,43.95
55039,Fond du Lac,Emergency Department Visits,2022,241,32.93,19464,47.69
55041,Forest,Emergency Department Visits,2002,37,55.14,16086,45.51
55041,Forest,Emergency Department Visits,2003,31,46.58,16118,45.23
55041,Forest,Emergency Department Visits,2004,46,68.56,15446,42.95
55041,Forest,Emergency Department Visits,2005,46,68.82,17393,47.9
55041,Forest,Emergency Department Visits,2006,32,47.98,16394,44.74
55041,Forest,Emergency Department Visits,2007,38,57.09,17891,48.31
55041,Forest,Emergency Department Visits,2008,51,76.97,20578,55.03
55041,Forest,Emergency Department Visits,2009,42,64.64,19761,52.37
55041,Forest,Emergency Department Visits,2010,45,69.8,20144,52.96
55041,Forest,Emergency Department Visits,2011,45,69.86,21217,55.46
55041,Forest,Emergency Department Visits,2012,42,65.58,20725,53.9
55041,Forest,Emergency Department Visits,2013,50,78.38,20150,52.13
55041,Forest,Emergency Department Visits,2014,40,62.53,21484,55.3
55041,Forest,Emergency Department Visits,2015,43,67.45,23367,59.88
55041,Forest,Emergency Department Visits,2016,46,71.85,26449,67.4
55041,Forest,Emergency Department Visits,2017,36,56.1,29448,74.49
55041,Forest,Emergency Department Visits,2018,41,63.16,26936,67.65
55041,Forest,Emergency Department Visits,2019,59,90.59,26987,67.31
55041,Forest,Emergency Department Visits,2020,29,42.74,17203,42.44
55041,Forest,Emergency Department Visits,2021,32,46.51,17867,43.95
55041,Forest,Emergency Department Visits,2022,33,47.31,19464,47.69
55043,Grant,Emergency Department Visits,2002,108,35.65,16086,45.51
55043,Grant,Emergency Department Visits,2003,75,24.77,16118,45.23
55043,Grant,Emergency Department Visits,2004,109,35.82,15446,42.95
55043,Grant,Emergency Department Visits,2005,124,40.63,17393,47.9
55043,Grant,Emergency Department Visits,2006,153,50.1,16394,44.74
55043,Grant,Emergency Department Visits,2007,163,52.79,17891,48.31
55043,Grant,Emergency Department Visits,2008,172,55.2,20578,55.03
55043,Grant,Emergency Department Visits,2009,197,62.74,19761,52.37
55043,Grant,Emergency Department Visits,2010,253,80.03,20144,52.96
55043,Grant,Emergency Department Visits,2011,218,68.98,21217,55.46
55043,Grant,Emergency Department Visits,2012,229,72.74,20725,53.9
55043,Grant,Emergency Department Visits,2013,247,78.18,20150,52.13
55043,Grant,Emergency Department Visits,2014,299,94.4,21484,55.3
55043,Grant,Emergency Department Visits,2015,293,92.21,23367,59.88
55043,Grant,Emergency Department Visits,2016,238,74.87,26449,67.4
55043,Grant,Emergency Department Visits,2017,279,87.48,29448,74.49
55043,Grant,Emergency Department Visits,2018,225,70.63,26936,67.65
55043,Grant,Emergency Department Visits,2019,273,85.55,26987,67.31
55043,Grant,Emergency Department Visits,2020,180,55.72,17203,42.44
55043,Grant,Emergency Department Visits,2021,230,71.19,17867,43.95
55043,Grant,Emergency Department Visits,2022,219,67.7,19464,47.69
55045,Green,Emergency Department Visits,2002,66,28.78,16086,45.51
55045,Green,Emergency Department Visits,2003,81,35.08,16118,45.23
55045,Green,Emergency Department Visits,2004,83,35.35,15446,42.95
55045,Green,Emergency Department Visits,2005,77,32.23,17393,47.9
55045,Green,Emergency Department Visits,2006,86,35.16,16394,44.74
55045,Green,Emergency Department Visits,2007,78,31.48,17891,48.31
55045,Green,Emergency Department Visits,2008,78,31.07,20578,55.03
55045,Green,Emergency Department Visits,2009,78,30.82,19761,52.37
55045,Green,Emergency Department Visits,2010,96,37.63,20144,52.96
55045,Green,Emergency Department Visits,2011,126,49.34,21217,55.46
55045,Green,Emergency Department Visits,2012,150,58.72,20725,53.9
55045,Green,Emergency Department Visits,2013,155,60.41,20150,52.13
55045,Green,Emergency Department Visits,2014,107,41.77,21484,55.3
55045,Green,Emergency Department Visits,2015,147,57.03,23367,59.88
55045,Green,Emergency Department Visits,2016,182,70.55,26449,67.4
55045,Green,Emergency Department Visits,2017,150,57.64,29448,74.49
55045,Green,Emergency Department Visits,2018,109,41.68,26936,67.65
55045,Green,Emergency Department Visits,2019,118,44.95,26987,67.31
55045,Green,Emergency Department Visits,2020,89,33.69,17203,42.44
55045,Green,Emergency Department Visits,2021,105,39.65,17867,43.95
55045,Green,Emergency Department Visits,2022,144,54.4,19464,47.69
55047,Green Lake,Emergency Department Visits,2002,45,33.75,16086,45.51
55047,Green Lake,Emergency Department Visits,2003,100,75.15,16118,45.23
55047,Green Lake,Emergency Department Visits,2004,73,54.93,15446,42.95
55047,Green Lake,Emergency Department Visits,2005,79,59.29,17393,47.9
55047,Green Lake,Emergency Department Visits,2006,63,47.07,16394,44.74
55047,Green Lake,Emergency Department Visits,2007,71,52.84,17891,48.31
55047,Green Lake,Emergency Department Visits,2008,101,75.1,20578,55.03
55047,Green Lake,Emergency Department Visits,2009,109,81.07,19761,52.37
55047,Green Lake,Emergency Department Visits,2010,99,73.77,20144,52.96
55047,Green Lake,Emergency Department Visits,2011,83,61.81,21217,55.46
55047,Green Lake,Emergency Department Visits,2012,73,54.55,20725,53.9
55047,Green Lake,Emergency Department Visits,2013,76,57.12,20150,52.13
55047,Green Lake,Emergency Department Visits,2014,70,53.1,21484,55.3
55047,Green Lake,Emergency Department Visits,2015,92,69.81,23367,59.88
55047,Green Lake,Emergency Department Visits,2016,106,80.61,26449,67.4
55047,Green Lake,Emergency Department Visits,2017,160,121.42,29448,74.49
55047,Green Lake,Emergency Department Visits,2018,136,102.48,26936,67.65
55047,Green Lake,Emergency Department Visits,2019,126,94.04,26987,67.31
55047,Green Lake,Emergency Department Visits,2020,68,50.49,17203,42.44
55047,Green Lake,Emergency Department Visits,2021,67,49.02,17867,43.95
55047,Green Lake,Emergency Department Visits,2022,71,51.89,19464,47.69
55049,Iowa,Emergency Department Visits,2002,50,32.65,16086,45.51
55049,Iowa,Emergency Department Visits,2003,45,29.14,16118,45.23
55049,Iowa,Emergency Department Visits,2004,37,23.87,15446,42.95
55049,Iowa,Emergency Department Visits,2005,30,19.07,17393,47.9
55049,Iowa,Emergency Department Visits,2006,47,29.54,16394,44.74
55049,Iowa,Emergency Department Visits,2007,43,26.75,17891,48.31
55049,Iowa,Emergency Department Visits,2008,50,30.82,20578,55.03
55049,Iowa,Emergency Department Visits,2009,58,35.76,19761,52.37
55049,Iowa,Emergency Department Visits,2010,46,28.19,20144,52.96
55049,Iowa,Emergency Department Visits,2011,53,32.52,21217,55.46
55049,Iowa,Emergency Department Visits,2012,43,26.35,20725,53.9
55049,Iowa,Emergency Department Visits,2013,50,30.65,20150,52.13
55049,Iowa,Emergency Department Visits,2014,72,43.97,21484,55.3
55049,Iowa,Emergency Department Visits,2015,72,43.93,23367,59.88
55049,Iowa,Emergency Department Visits,2016,83,50.71,26449,67.4
55049,Iowa,Emergency Department Visits,2017,104,62.73,29448,74.49
55049,Iowa,Emergency Department Visits,2018,89,53.35,26936,67.65
55049,Iowa,Emergency Department Visits,2019,101,60.27,26987,67.31
55049,Iowa,Emergency Department Visits,2020,73,43.42,17203,42.44
55049,Iowa,Emergency Department Visits,2021,67,39.49,17867,43.95
55049,Iowa,Emergency Department Visits,2022,97,56.82,19464,47.69
55051,Iron,Emergency Department Visits,2002,7,13.9,16086,45.51
55051,Iron,Emergency Department Visits,2003,10,20.16,16118,45.23
55051,Iron,Emergency Department Visits,2004,3,6.12,15446,42.95
55051,Iron,Emergency Department Visits,2005,5,10.27,17393,47.9
55051,Iron,Emergency Department Visits,2006,7,14.76,16394,44.74
55051,Iron,Emergency Department Visits,2007,9,18.97,17891,48.31
55051,Iron,Emergency Department Visits,2008,14,29.78,20578,55.03
55051,Iron,Emergency Department Visits,2009,7,15.07,19761,52.37
55051,Iron,Emergency Department Visits,2010,12,25.8,20144,52.96
55051,Iron,Emergency Department Visits,2011,11,23.56,21217,55.46
55051,Iron,Emergency Department Visits,2012,7,15.17,20725,53.9
55051,Iron,Emergency Department Visits,2013,7,15.29,20150,52.13
55051,Iron,Emergency Department Visits,2014,2,4.35,21484,55.3
55051,Iron,Emergency Department Visits,2015,5,11.05,23367,59.88
55051,Iron,Emergency Department Visits,2016,8,17.83,26449,67.4
55051,Iron,Emergency Department Visits,2017,10,22.11,29448,74.49
55051,Iron,Emergency Department Visits,2018,11,24.37,26936,67.65
55051,Iron,Emergency Department Visits,2019,13,28.63,26987,67.31
55051,Iron,Emergency Department Visits,2020,11,22.58,17203,42.44
55051,Iron,Emergency Department Visits,2021,19,38.6,17867,43.95
55051,Iron,Emergency Department Visits,2022,14,28.19,19464,47.69
55053,Jackson,Emergency Department Visits,2002,101,77.21,16086,45.51
55053,Jackson,Emergency Department Visits,2003,105,79.14,16118,45.23
55053,Jackson,Emergency Department Visits,2004,78,58.7,15446,42.95
55053,Jackson,Emergency Department Visits,2005,87,64.4,17393,47.9
55053,Jackson,Emergency Department Visits,2006,64,46.89,16394,44.74
55053,Jackson,Emergency Department Visits,2007,54,38.8,17891,48.31
55053,Jackson,Emergency Department Visits,2008,84,59.72,20578,55.03
55053,Jackson,Emergency Department Visits,2009,77,54.37,19761,52.37
55053,Jackson,Emergency Department Visits,2010,54,37.69,20144,52.96
55053,Jackson,Emergency Department Visits,2011,76,53.07,21217,55.46
55053,Jackson,Emergency Department Visits,2012,100,69.98,20725,53.9
55053,Jackson,Emergency Department Visits,2013,97,67.61,20150,52.13
55053,Jackson,Emergency Department Visits,2014,111,77.19,21484,55.3
55053,Jackson,Emergency Department Visits,2015,127,88.31,23367,59.88
55053,Jackson,Emergency Department Visits,2016,141,97.84,26449,67.4
55053,Jackson,Emergency Department Visits,2017,153,106.09,29448,74.49
55053,Jackson,Emergency Department Visits,2018,123,84.68,26936,67.65
55053,Jackson,Emergency Department Visits,2019,155,105.73,26987,67.31
55053,Jackson,Emergency Department Visits,2020,111,74.15,17203,42.44
55053,Jackson,Emergency Department Visits,2021,104,69.83,17867,43.95
55053,Jackson,Emergency Department Visits,2022,89,59.68,19464,47.69
55055,Jefferson,Emergency Department Visits,2002,148,29.53,16086,45.51
55055,Jefferson,Emergency Department Visits,2003,158,31.16,16118,45.23
55055,Jefferson,Emergency Department Visits,2004,145,28.17,15446,42.95
55055,Jefferson,Emergency Department Visits,2005,182,34.82,17393,47.9
55055,Jefferson,Emergency Department Visits,2006,186,35.05,16394,44.74
55055,Jefferson,Emergency Department Visits,2007,159,29.52,17891,48.31
55055,Jefferson,Emergency Department Visits,2008,259,47.48,20578,55.03
55055,Jefferson,Emergency Department Visits,2009,224,40.81,19761,52.37
55055,Jefferson,Emergency Department Visits,2010,211,38.09,20144,52.96
55055,Jefferson,Emergency Department Visits,2011,260,46.52,21217,55.46
55055,Jefferson,Emergency Department Visits,2012,351,62.11,20725,53.9
55055,Jefferson,Emergency Department Visits,2013,287,50.37,20150,52.13
55055,Jefferson,Emergency Department Visits,2014,290,50.62,21484,55.3
55055,Jefferson,Emergency Department Visits,2015,288,50.01,23367,59.88
55055,Jefferson,Emergency Department Visits,2016,341,58.86,26449,67.4
55055,Jefferson,Emergency Department Visits,2017,365,62.4,29448,74.49
55055,Jefferson,Emergency Department Visits,2018,377,63.66,26936,67.65
55055,Jefferson,Emergency Department Visits,2019,347,58.24,26987,67.31
55055,Jefferson,Emergency Department Visits,2020,191,32.09,17203,42.44
55055,Jefferson,Emergency Department Visits,2021,245,40.93,17867,43.95
55055,Jefferson,Emergency Department Visits,2022,272,45.34,19464,47.69
55057,Juneau,Emergency Department Visits,2002,133,77.87,16086,45.51
55057,Juneau,Emergency Department Visits,2003,122,70.96,16118,45.23
55057,Juneau,Emergency Department Visits,2004,111,63.5,15446,42.95
55057,Juneau,Emergency Department Visits,2005,125,67.22,17393,47.9
55057,Juneau,Emergency Department Visits,2006,131,69.71,16394,44.74
55057,Juneau,Emergency Department Visits,2007,112,59.16,17891,48.31
55057,Juneau,Emergency Department Visits,2008,143,75.01,20578,55.03
55057,Juneau,Emergency Department Visits,2009,129,67.24,19761,52.37
55057,Juneau,Emergency Department Visits,2010,154,80.18,20144,52.96
55057,Juneau,Emergency Department Visits,2011,130,67.4,21217,55.46
55057,Juneau,Emergency Department Visits,2012,170,87.62,20725,53.9
55057,Juneau,Emergency Department Visits,2013,186,96.38,20150,52.13
55057,Juneau,Emergency Department Visits,2014,171,89.12,21484,55.3
55057,Juneau,Emergency Department Visits,2015,189,98.47,23367,59.88
55057,Juneau,Emergency Department Visits,2016,252,130.74,26449,67.4
55057,Juneau,Emergency Department Visits,2017,279,144.35,29448,74.49
55057,Juneau,Emergency Department Visits,2018,222,114.04,26936,67.65
55057,Juneau,Emergency Department Visits,2019,211,107.52,26987,67.31
55057,Juneau,Emergency Department Visits,2020,159,81.13,17203,42.44
55057,Juneau,Emergency Department Visits,2021,191,96.88,17867,43.95
55057,Juneau,Emergency Department Visits,2022,148,74.25,19464,47.69
55059,Kenosha,Emergency Department Visits,2002,693,70.76,16086,45.51
55059,Kenosha,Emergency Department Visits,2003,773,77.98,16118,45.23
55059,Kenosha,Emergency Department Visits,2004,729,72.47,15446,42.95
55059,Kenosha,Emergency Department Visits,2005,919,89.89,17393,47.9
55059,Kenosha,Emergency Department Visits,2006,781,75.62,16394,44.74
55059,Kenosha,Emergency Department Visits,2007,958,91.75,17891,48.31
55059,Kenosha,Emergency Department Visits,2008,961,91.04,20578,55.03
55059,Kenosha,Emergency Department Visits,2009,822,77.28,19761,52.37
55059,Kenosha,Emergency Department Visits,2010,886,82.64,20144,52.96
55059,Kenosha,Emergency Department Visits,2011,837,77.53,21217,55.46
55059,Kenosha,Emergency Department Visits,2012,873,80.25,20725,53.9
55059,Kenosha,Emergency Department Visits,2013,883,80.61,20150,52.13
55059,Kenosha,Emergency Department Visits,2014,936,84.75,21484,55.3
55059,Kenosha,Emergency Department Visits,2015,977,87.86,23367,59.88
55059,Kenosha,Emergency Department Visits,2016,1005,89.77,26449,67.4
55059,Kenosha,Emergency Department Visits,2017,1049,92.86,29448,74.49
55059,Kenosha,Emergency Department Visits,2018,1074,94.1,26936,67.65
55059,Kenosha,Emergency Department Visits,2019,1105,95.85,26987,67.31
55059,Kenosha,Emergency Department Visits,2020,582,50.69,17203,42.44
55059,Kenosha,Emergency Department Visits,2021,640,55.65,17867,43.95
55059,Kenosha,Emergency Department Visits,2022,684,59.48,19464,47.69
55061,Kewaunee,Emergency Department Visits,2002,32,23.47,16086,45.51
55061,Kewaunee,Emergency Department Visits,2003,49,35.81,16118,45.23
55061,Kewaunee,Emergency Department Visits,2004,25,18.08,15446,42.95
55061,Kewaunee,Emergency Department Visits,2005,41,29.45,17393,47.9
55061,Kewaunee,Emergency Department Visits,2006,25,17.78,16394,44.74
55061,Kewaunee,Emergency Department Visits,2007,41,28.92,17891,48.31
55061,Kewaunee,Emergency Department Visits,2008,55,38.72,20578,55.03
55061,Kewaunee,Emergency Department Visits,2009,35,24.55,19761,52.37
55061,Kewaunee,Emergency Department Visits,2010,40,27.86,20144,52.96
55061,Kewaunee,Emergency Department Visits,2011,55,38.07,21217,55.46
55061,Kewaunee,Emergency Department Visits,2012,56,38.81,20725,53.9
55061,Kewaunee,Emergency Department Visits,2013,53,36.84,20150,52.13
55061,Kewaunee,Emergency Department Visits,2014,38,26.44,21484,55.3
55061,Kewaunee,Emergency Department Visits,2015,57,39.71,23367,59.88
55061,Kewaunee,Emergency Department Visits,2016,47,32.58,26449,67.4
55061,Kewaunee,Emergency Department Visits,2017,56,38.71,29448,74.49
55061,Kewaunee,Emergency Department Visits,2018,70,48.21,26936,67.65
55061,Kewaunee,Emergency Department Visits,2019,63,43.05,26987,67.31
55061,Kewaunee,Emergency Department Visits,2020,28,19.01,17203,42.44
55061,Kewaunee,Emergency Department Visits,2021,47,31.71,17867,43.95
55061,Kewaunee,Emergency Department Visits,2022,45,30.19,19464,47.69
55063,La Crosse,Emergency Department Visits,2002,199,30.3,16086,45.51
55063,La Crosse,Emergency Department Visits,2003,209,31.6,16118,45.23
